region,window,group,q,point,lo,hi,n
shared,15,"('Dp1Yey', 'VEH')",95.0,0.9038012970238923,0.8991966843605042,0.9078805819153786,4972
shared,15,"('Dp1Yey', 'VEH')",99.0,0.9464612623676658,0.9420480968058109,0.9542141035199165,4972
shared,15,"('WT', 'LCTB92')",1.0,0.32739649653434755,0.31293386220932007,0.3411794328689575,6328
shared,15,"('WT', 'LCTB92')",5.0,0.44570230543613437,0.43294393122196195,0.4557175798714161,6328
shared,15,"('WT', 'LCTB92')",50.0,0.7501859366893768,0.7448248259723187,0.7546502331271767,6328
shared,15,"('WT', 'LCTB92')",95.0,0.9274224266409874,0.9234846085309981,0.9331004619598389,6328
shared,15,"('WT', 'LCTB92')",99.0,0.9866289049293843,0.9802475587464866,0.9928109416272485,6328
shared,15,"('WT', 'VEH')",1.0,0.4435878521203995,0.43202388286590576,0.4583979439735413,5424
shared,15,"('WT', 'VEH')",5.0,0.544354759156704,0.5341328738257289,0.5519569173455239,5424
shared,15,"('WT', 'VEH')",50.0,0.7992667406797409,0.7950419336557388,0.8028986131772399,5424
shared,15,"('WT', 'VEH')",95.0,0.9422494260594249,0.9377795268036424,0.9454502165317535,5424
shared,15,"('WT', 'VEH')",99.0,0.9828305810689926,0.9766257024877701,0.986877110786736,5424
shared,16,"('Dp1Yey', 'LCTB92')",1.0,nan,nan,nan,0
shared,16,"('Dp1Yey', 'LCTB92')",5.0,nan,nan,nan,0
