region,window,group,q,point,lo,hi,n
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.6503651523590088,0.6495656967163086,0.6831930160522461,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.6794492721557618,0.6522099673748016,0.7234400510787964,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.8980326056480408,0.8687766045331955,0.9233654588460922,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,1.0211246266961096,0.9690391048789024,1.0718277633190152,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.0983322817087173,1.0191041009128092,1.1079459339380264,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.4693497824668884,0.4639562964439392,0.47630505084991454,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.4763537168502808,0.4703580975532532,0.4966074347496033,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.6081055104732513,0.5887537598609924,0.6512147784233093,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.8814214572310448,0.8581678569316864,0.8842007085680962,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.8843324518203736,0.8814262199401856,0.8843799233436584,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.28677045583724975,0.274164617061615,0.3006195259094238,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.29887946844100954,0.287884259223938,0.31530065536499025,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.38208478689193726,0.37186652421951294,0.3912785053253174,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.4490533947944641,0.4379429817199707,0.4642618179321289,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.46718361377716056,0.44914852637052527,0.47903454303741455,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.5199078285694122,0.5000543892383575,0.5329101264476777,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.5327224791049957,0.5266637623310089,0.547533392906189,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.6133683025836945,0.6044580042362213,0.6203459799289703,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.6557875573635101,0.6444444477558136,0.6598884880542755,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.6601153123378753,0.6560041351914405,0.6643191277980804,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.5988339424133301,0.5808680057525635,0.6133389624953269,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.6129624783992768,0.6030577838420867,0.629386979341507,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.7441249489784241,0.7188772559165955,0.7655646651983261,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.9645897448062896,0.942466731071472,0.999853191897273,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,1.01027432590723,0.9644920843094584,1.0688517913222313,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.3328243064880371,0.28212738037109375,0.3524510109424591,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.3524964928627014,0.33700329065322876,0.37526237964630127,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.41673868894577026,0.40699082612991333,0.4252793788909912,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.5213855028152465,0.49981099367141724,0.5326616764068602,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.5397741115093229,0.5214958810806273,0.5730719268321991,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.3695892906188965,0.36250877380371094,0.3837864685058594,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.3839892864227295,0.37299457788467405,0.392569363117218,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.4478180408477783,0.428530216217041,0.4607210159301758,97
