region,window,A,B,q,diff,lo,hi,significant,n_a,n_b
dmn_within,15,"('WT', 'VEH')","('Dp1Yey', 'VEH')",50.0,0.054899878799915314,0.05200062282383442,0.05764128305017947,True,21696,19888
dmn_within,15,"('WT', 'VEH')","('Dp1Yey', 'VEH')",95.0,0.03745662085711976,0.03416521767154345,0.0403850523754955,True,21696,19888
dmn_within,15,"('WT', 'VEH')","('Dp1Yey', 'VEH')",99.0,0.03707212464883913,0.032695043484680275,0.04064872438460544,True,21696,19888
dmn_within,15,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.05379322111606599,-0.06534364157915114,-0.04393324871361254,True,25312,19888
dmn_within,15,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.051411373913288094,-0.05844538230448959,-0.04545123502612114,True,25312,19888
dmn_within,15,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",50.0,0.01012788712978363,0.007326898723840713,0.013871899247169493,True,25312,19888
dmn_within,15,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",95.0,0.02338549718260774,0.020394267840310933,0.0265645069628957,True,25312,19888
dmn_within,15,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",99.0,0.024468116797506045,0.018678212871774603,0.029204010878223916,True,25312,19888
dmn_within,16,"('WT', 'VEH')","('WT', 'LCTB92')",1.0,0.1254606145620346,0.11537666903436182,0.13352418895065785,True,21552,25144
dmn_within,16,"('WT', 'VEH')","('WT', 'LCTB92')",5.0,0.10133644193410879,0.09445461213588718,0.10883548952639098,True,21552,25144
dmn_within,16,"('WT', 'VEH')","('WT', 'LCTB92')",50.0,0.04925624281167984,0.04632255639880896,0.05235201641917229,True,21552,25144
dmn_within,16,"('WT', 'VEH')","('WT', 'LCTB92')",95.0,0.008911282569170065,0.005784274460747843,0.01214528424665332,True,21552,25144
dmn_within,16,"('WT', 'VEH')","('WT', 'LCTB92')",99.0,-0.0010834732279179082,-0.006128407325129268,0.003607675694860513,False,21552,25144
dmn_within,16,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.0028673559427261353,-0.012485252544283879,0.0156435789912939,False,19756,19756
dmn_within,16,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.0010866671800613403,-0.009623486921191216,0.0057838849723339065,False,19756,19756
dmn_within,16,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.004837334156036377,0.001701473444700241,0.008122482895851128,True,19756,19756
dmn_within,16,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.0024178605526685715,-0.005742223747074604,0.0014377684798091645,False,19756,19756
dmn_within,16,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.014149992540478662,-0.02034074253402625,-0.007770033818669947,True,19756,19756
dmn_within,16,"('WT', 'VEH')","('Dp1Yey', 'VEH')",1.0,0.057622404694557205,0.045475114569067956,0.06882559777796268,True,21552,19756
dmn_within,16,"('WT', 'VEH')","('Dp1Yey', 'VEH')",5.0,0.049957613646984145,0.04414335176348684,0.05837706062942739,True,21552,19756
dmn_within,16,"('WT', 'VEH')","('Dp1Yey', 'VEH')",50.0,0.05725836008787155,0.05413007847964764,0.060485047101974485,True,21552,19756
dmn_within,16,"('WT', 'VEH')","('Dp1Yey', 'VEH')",95.0,0.037512062862515516,0.03422256126999855,0.04017415471374991,True,21552,19756
dmn_within,16,"('WT', 'VEH')","('Dp1Yey', 'VEH')",99.0,0.034175004288554356,0.02873169952584452,0.03922705355985133,True,21552,19756
dmn_within,16,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.06497085392475127,-0.07895949886739252,-0.05299151134490968,True,25144,19756
dmn_within,16,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.052465495467185985,-0.058819571435451495,-0.04460954226553438,True,25144,19756
dmn_within,16,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",50.0,0.012839451432228088,0.009985654056072235,0.015863431990146632,True,25144,19756
dmn_within,16,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",95.0,0.02618291974067688,0.022359577966853932,0.0298212148156017,True,25144,19756
dmn_within,16,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",99.0,0.021108484975993602,0.01530129362316785,0.026862830272875674,True,25144,19756
dmn_within,17,"('WT', 'VEH')","('WT', 'LCTB92')",1.0,0.12073436975479124,0.11188309080898762,0.1286445873975754,True,21408,24976
dmn_within,17,"('WT', 'VEH')","('WT', 'LCTB92')",5.0,0.10219464153051372,0.0952836054936051,0.10964244145900016,True,21408,24976
dmn_within,17,"('WT', 'VEH')","('WT', 'LCTB92')",50.0,0.052250564098358154,0.04908396676182747,0.05501833017915487,True,21408,24976
dmn_within,17,"('WT', 'VEH')","('WT', 'LCTB92')",95.0,0.009802821651101135,0.006536861313506831,0.012323136385530188,True,21408,24976
dmn_within,17,"('WT', 'VEH')","('WT', 'LCTB92')",99.0,-0.003203533887862986,-0.007951885900460007,0.002088815915398546,False,21408,24976
dmn_within,17,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",1.0,0.0007026839256286666,-0.012958507910370816,0.021991208270192086,False,19624,19624
dmn_within,17,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",5.0,-0.007263866066932689,-0.013260389640927303,-0.0007983724027872227,True,19624,19624
dmn_within,17,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",50.0,0.004012167453765869,0.0006159555166959762,0.007061470299959179,True,19624,19624
dmn_within,17,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",95.0,-0.005223188921809063,-0.009419366344809532,-0.0009703989606348518,True,19624,19624
dmn_within,17,"('Dp1Yey', 'VEH')","('Dp1Yey', 'LCTB92')",99.0,-0.0108236142247915,-0.015344023891724543,-0.005771789739839787,True,19624,19624
dmn_within,17,"('WT', 'VEH')","('Dp1Yey', 'VEH')",1.0,0.050233623981475795,0.0392801797389984,0.05981234663724895,True,21408,19624
dmn_within,17,"('WT', 'VEH')","('Dp1Yey', 'VEH')",5.0,0.058339925110340085,0.05070170562714334,0.06525324441492555,True,21408,19624
dmn_within,17,"('WT', 'VEH')","('Dp1Yey', 'VEH')",50.0,0.0609896183013916,0.058037486672401425,0.06408528834581374,True,21408,19624
dmn_within,17,"('WT', 'VEH')","('Dp1Yey', 'VEH')",95.0,0.04035438075661668,0.03675310393795397,0.043687435919418934,True,21408,19624
dmn_within,17,"('WT', 'VEH')","('Dp1Yey', 'VEH')",99.0,0.029831346832215888,0.024474440051242517,0.03447400456294413,True,21408,19624
dmn_within,17,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",1.0,-0.06979806184768678,-0.08218497255444526,-0.04965585805475713,True,24976,19624
dmn_within,17,"('WT', 'LCTB92')","('Dp1Yey', 'LCTB92')",5.0,-0.05111858248710632,-0.05825992859899998,-0.044999004974961294,True,24976,19624
