region,window,group,q,point,lo,hi,n
dmn_within,10,"('WT', 'VEH')",50.0,0.8669251874089241,0.8653508337214589,0.8687686763703824,22416
dmn_within,10,"('WT', 'VEH')",95.0,0.9921856292057782,0.9910537727701012,0.9937801130261505,22416
dmn_within,10,"('WT', 'VEH')",99.0,1.0289000168442723,1.0260706216120161,1.0321910828351974,22416
dmn_within,11,"('Dp1Yey', 'LCTB92')",1.0,0.4280722290277481,0.4218362271785736,0.4398202760517597,20416
dmn_within,11,"('Dp1Yey', 'LCTB92')",5.0,0.558095246553421,0.5539714843034744,0.5627374026924372,20416
dmn_within,11,"('Dp1Yey', 'LCTB92')",50.0,0.7994096279144287,0.797140897065401,0.8014758354052901,20416
dmn_within,11,"('Dp1Yey', 'LCTB92')",95.0,0.9574710251763463,0.95560034327209,0.9595601091627032,20416
dmn_within,11,"('Dp1Yey', 'LCTB92')",99.0,1.0056124502560122,1.0022868812945671,1.0085297292715398,20416
dmn_within,11,"('Dp1Yey', 'VEH')",1.0,0.4184716731309891,0.4113246202468872,0.4291858017444611,20416
dmn_within,11,"('Dp1Yey', 'VEH')",5.0,0.5667728260159492,0.5604767305776477,0.573385170288384,20416
dmn_within,11,"('Dp1Yey', 'VEH')",50.0,0.8104518726468086,0.8085623668506742,0.8122910410165787,20416
dmn_within,11,"('Dp1Yey', 'VEH')",95.0,0.9492559479549527,0.9471614950802177,0.9507892621913925,20416
dmn_within,11,"('Dp1Yey', 'VEH')",99.0,0.9915161612909287,0.9878211399447173,0.9948924613732376,20416
dmn_within,11,"('WT', 'LCTB92')",1.0,0.3852034246921539,0.37696554660797116,0.39180478036403654,25984
dmn_within,11,"('WT', 'LCTB92')",5.0,0.5131564125418663,0.5070615298300981,0.5189891300722956,25984
dmn_within,11,"('WT', 'LCTB92')",50.0,0.8136916607618332,0.8116418953984976,0.8159312764182687,25984
dmn_within,11,"('WT', 'LCTB92')",95.0,0.973257630970329,0.9713278559478931,0.9752104710787535,25984
